date,type,ticker,rating_osc,rating_ma
2019-11-23,crypto,IOTAUSD,Buy,Srong Sell
2019-11-23,crypto,DASHUSD,Buy,Srong Sell
2019-11-23,crypto,BTCUSD,Buy,Srong Sell
2019-11-23,crypto,XRPUSD,Neutral,Srong Sell
2019-11-23,crypto,LTCUSD,Buy,Srong Sell
2019-11-23,crypto,ETHUSD,Buy,Srong Sell
2019-11-24,crypto,LTCUSD,Sell,Srong Sell
2019-11-24,crypto,BTCUSD,Sell,Srong Sell
2019-11-24,crypto,DASHUSD,Sell,Srong Sell
2019-11-24,crypto,BNBUSD,Sell,Srong Sell
2019-11-24,crypto,ETHUSD,Sell,Srong Sell
2019-11-24,crypto,XRPUSD,Buy,Srong Sell
2019-11-24,crypto,EOSUSD,Neutral,Srong Sell
2019-11-24,crypto,IOTAUSD,Sell,Srong Sell
2019-11-25,stock,AAPL,Neutral,Srong Buy
2019-11-25,stock,MSFT,Buy,Srong Buy
2019-11-25,stock,GOOG,Neutral,Buy
2019-11-25,stock,FB,Buy,Srong Buy
2019-11-25,stock,JNJ,Buy,Srong Buy
2019-11-25,stock,JPM,Sell,Srong Buy
2019-11-25,stock,BABA,Sell,Srong Buy
2019-11-25,stock,AMZN,Sell,Srong Sell
2019-11-25,crypto,XRPUSD,Neutral,Srong Sell
2019-11-25,crypto,ETHUSD,Buy,Srong Sell
2019-11-25,crypto,LTCUSD,Neutral,Srong Sell
2019-11-25,crypto,EOSUSD,Neutral,Srong Sell
2019-11-25,crypto,BTCUSD,Neutral,Srong Sell
2019-11-25,crypto,BNBUSD,Buy,Srong Sell
2019-11-25,crypto,DASHUSD,Buy,Srong Sell
2019-11-25,crypto,IOTAUSD,Buy,Srong Sell
2019-11-25,index,TSX,Buy,Srong Buy
2019-11-25,index,IXIC,Neutral,Srong Buy
2019-11-25,index,DJI,Sell,Srong Buy
2019-11-25,index,NIFTY,Neutral,Srong Buy
2019-11-25,index,NI225,Neutral,Buy
2019-11-25,index,DAX,Sell,Srong Buy
2019-11-25,index,SPX,Buy,Srong Buy
2019-11-25,index,VIX,Buy,Srong Sell
2019-11-26,crypto,XRPUSD,Neutral,Srong Sell
2019-11-26,crypto,EOSUSD,Sell,Srong Sell
2019-11-26,crypto,LTCUSD,Sell,Srong Sell
2019-11-26,crypto,BTCUSD,Sell,Srong Sell
2019-11-26,crypto,DASHUSD,Neutral,Srong Sell
2019-11-26,crypto,BNBUSD,Sell,Srong Sell
2019-11-26,crypto,ETHUSD,Sell,Srong Sell
2019-11-26,crypto,IOTAUSD,Sell,Srong Sell
2019-11-26,stock,AMZN,Sell,Buy
2019-11-26,stock,FB,Buy,Srong Buy
2019-11-26,stock,MSFT,Sell,Srong Buy
2019-11-26,stock,BABA,Neutral,Srong Buy
2019-11-26,stock,AAPL,Sell,Srong Buy
2019-11-26,stock,JNJ,Sell,Srong Buy
2019-11-26,stock,JPM,Sell,Srong Buy
2019-11-26,stock,GOOG,Sell,Srong Buy
2019-11-26,index,IXIC,Sell,Srong Buy
2019-11-26,index,NI225,Sell,Srong Buy
2019-11-26,index,SPX,Sell,Srong Buy
2019-11-26,index,TSX,Sell,Srong Buy
2019-11-26,index,VIX,Buy,Srong Sell
2019-11-26,index,NIFTY,Sell,Srong Buy
2019-11-26,index,DAX,Sell,Srong Buy
2019-11-26,index,DJI,Neutral,Srong Buy
2019-11-27,stock,BABA,Neutral,Srong Buy
2019-11-27,stock,JPM,Sell,Srong Buy
2019-11-27,stock,FB,Neutral,Srong Buy
2019-11-27,stock,MSFT,Neutral,Srong Buy
2019-11-27,stock,JNJ,Neutral,Srong Buy
2019-11-27,stock,AMZN,Buy,Srong Buy
2019-11-27,stock,AAPL,Neutral,Srong Buy
2019-11-27,stock,GOOG,Sell,Srong Buy
2019-11-27,crypto,IOTAUSD,Sell,Srong Sell
2019-11-27,crypto,DASHUSD,Neutral,Srong Sell
2019-11-27,crypto,XRPUSD,Sell,Srong Sell
2019-11-27,crypto,ETHUSD,Buy,Srong Sell
2019-11-27,crypto,BNBUSD,Sell,Srong Sell
2019-11-27,crypto,BTCUSD,Sell,Srong Sell
2019-11-27,crypto,EOSUSD,Sell,Srong Sell
2019-11-27,crypto,LTCUSD,Sell,Srong Sell
2019-11-27,index,TSX,Neutral,Srong Buy
2019-11-27,index,NIFTY,Neutral,Srong Buy
2019-11-27,index,IXIC,Buy,Srong Buy
2019-11-27,index,VIX,Buy,Srong Sell
2019-11-27,index,DAX,Neutral,Srong Buy
2019-11-27,index,DJI,Sell,Srong Buy
2019-11-27,index,SPX,Sell,Srong Buy
2019-11-27,index,NI225,Neutral,Srong Buy
2019-11-28,crypto,BNBUSD,Sell,Srong Sell
2019-11-28,crypto,LTCUSD,Sell,Srong Sell
2019-11-28,crypto,IOTAUSD,Sell,Srong Sell
2019-11-28,crypto,EOSUSD,Sell,Srong Sell
2019-11-28,crypto,ETHUSD,Sell,Srong Sell
2019-11-28,crypto,XRPUSD,Sell,Srong Sell
2019-11-28,crypto,BTCUSD,Sell,Srong Sell
2019-11-28,crypto,DASHUSD,Sell,Srong Sell
2019-11-29,crypto,DASHUSD,Sell,Srong Sell
2019-11-29,crypto,ETHUSD,Sell,Srong Sell
2019-11-29,crypto,IOTAUSD,Sell,Srong Sell
2019-11-29,crypto,XRPUSD,Sell,Srong Sell
2019-11-29,crypto,EOSUSD,Sell,Srong Sell
2019-11-29,crypto,BNBUSD,Sell,Srong Sell
2019-11-29,crypto,LTCUSD,Sell,Srong Sell
2019-11-29,crypto,BTCUSD,Sell,Srong Sell
2019-11-29,stock,FB,Buy,Srong Buy
2019-11-29,stock,AMZN,Neutral,Srong Buy
2019-11-29,stock,MSFT,Sell,Srong Buy
2019-11-29,stock,GOOG,Sell,Srong Buy
2019-11-29,stock,JPM,Sell,Srong Buy
2019-11-29,stock,JNJ,Buy,Srong Buy
2019-11-29,stock,BABA,Buy,Srong Buy
2019-11-29,stock,AAPL,Sell,Srong Buy
2019-11-29,index,NIFTY,Buy,Srong Buy
2019-11-29,index,DJI,Buy,Srong Buy
2019-11-29,index,TSX,Buy,Srong Buy
2019-11-29,index,IXIC,Buy,Srong Buy
2019-11-29,index,SPX,Buy,Srong Buy
2019-11-29,index,DAX,Sell,Srong Buy
2019-11-29,index,VIX,Buy,Srong Sell
2019-11-29,index,NI225,Sell,Srong Buy
2019-11-30,crypto,LTCUSD,Sell,Srong Sell
2019-11-30,crypto,DASHUSD,Sell,Srong Sell
2019-11-30,crypto,IOTAUSD,Sell,Srong Sell
2019-11-30,crypto,BTCUSD,Sell,Sell
2019-11-30,crypto,ETHUSD,Sell,Srong Sell
2019-11-30,crypto,BNBUSD,Sell,Srong Sell
2019-11-30,crypto,XRPUSD,Sell,Srong Sell
2019-11-30,crypto,EOSUSD,Sell,Srong Sell
2019-12-01,crypto,BNBUSD,Neutral,Srong Sell
2019-12-01,crypto,DASHUSD,Sell,Srong Sell
2019-12-01,crypto,BTCUSD,Sell,Srong Sell
2019-12-01,crypto,IOTAUSD,Neutral,Srong Sell
2019-12-01,crypto,XRPUSD,Neutral,Srong Sell
2019-12-01,crypto,LTCUSD,Neutral,Srong Sell
2019-12-01,crypto,ETHUSD,Sell,Srong Sell
2019-12-01,crypto,EOSUSD,Sell,Srong Sell
2019-12-02,crypto,XRPUSD,Sell,Srong Sell
2019-12-02,crypto,IOTAUSD,Sell,Srong Sell
2019-12-02,crypto,BNBUSD,Sell,Srong Sell
2019-12-02,crypto,DASHUSD,Sell,Srong Sell
2019-12-02,crypto,ETHUSD,Sell,Srong Sell
2019-12-02,crypto,LTCUSD,Sell,Srong Sell
2019-12-02,crypto,BTCUSD,Neutral,Srong Sell
2019-12-02,crypto,EOSUSD,Sell,Srong Sell
2019-12-02,index,DAX,Neutral,Srong Buy
2019-12-02,index,IXIC,Buy,Srong Buy
2019-12-02,index,SPX,Buy,Srong Buy
2019-12-02,index,NI225,Neutral,Srong Buy
2019-12-02,index,DJI,Buy,Srong Buy
2019-12-02,index,TSX,Neutral,Srong Buy
2019-12-02,index,VIX,Sell,Sell
2019-12-02,index,NIFTY,Buy,Srong Buy
2019-12-02,stock,FB,Neutral,Srong Buy
2019-12-02,stock,GOOG,Neutral,Srong Buy
2019-12-02,stock,AMZN,Buy,Srong Buy
2019-12-02,stock,JNJ,Neutral,Srong Buy
2019-12-02,stock,JPM,Sell,Srong Buy
2019-12-02,stock,BABA,Buy,Srong Buy
2019-12-02,stock,MSFT,Neutral,Srong Buy
2019-12-02,stock,AAPL,Sell,Srong Buy
2019-12-03,index,TSX,Neutral,Srong Buy
2019-12-03,index,NIFTY,Sell,Srong Buy
2019-12-03,index,NI225,Sell,Srong Buy
2019-12-03,index,DJI,Neutral,Buy
2019-12-03,index,DAX,Sell,Sell
2019-12-03,index,VIX,Buy,Buy
2019-12-03,index,SPX,Neutral,Buy
2019-12-03,index,IXIC,Buy,Buy
2019-12-03,crypto,BNBUSD,Sell,Srong Sell
2019-12-03,crypto,IOTAUSD,Sell,Srong Sell
2019-12-03,crypto,LTCUSD,Sell,Srong Sell
2019-12-03,crypto,EOSUSD,Sell,Srong Sell
2019-12-03,crypto,BTCUSD,Neutral,Srong Sell
2019-12-03,crypto,XRPUSD,Sell,Srong Sell
2019-12-03,crypto,DASHUSD,Sell,Srong Sell
2019-12-03,crypto,ETHUSD,Sell,Srong Sell
2019-12-03,stock,FB,Buy,Srong Buy
2019-12-03,stock,MSFT,Neutral,Srong Buy
2019-12-03,stock,JPM,Sell,Srong Buy
2019-12-03,stock,GOOG,Sell,Neutral
2019-12-03,stock,BABA,Buy,Srong Buy
2019-12-03,stock,AMZN,Buy,Buy
2019-12-03,stock,AAPL,Neutral,Srong Buy
2019-12-03,stock,JNJ,Buy,Srong Buy
2019-12-04,index,VIX,Buy,Srong Buy
2019-12-04,index,TSX,Sell,Buy
2019-12-04,index,SPX,Sell,Buy
2019-12-04,index,DAX,Neutral,Sell
2019-12-04,index,NIFTY,Neutral,Buy
2019-12-04,index,IXIC,Sell,Buy
2019-12-04,index,DJI,Sell,Sell
2019-12-04,index,NI225,Neutral,Srong Buy
2019-12-04,crypto,DASHUSD,Sell,Srong Sell
2019-12-04,crypto,BTCUSD,Buy,Srong Sell
2019-12-04,crypto,EOSUSD,Buy,Srong Sell
2019-12-04,crypto,BNBUSD,Neutral,Srong Sell
2019-12-04,crypto,LTCUSD,Neutral,Srong Sell
2019-12-04,crypto,XRPUSD,Buy,Srong Sell
2019-12-04,crypto,ETHUSD,Neutral,Srong Sell
2019-12-04,crypto,IOTAUSD,Neutral,Srong Sell
2019-12-04,stock,JNJ,Neutral,Srong Buy
2019-12-04,stock,BABA,Buy,Srong Buy
2019-12-04,stock,JPM,Neutral,Buy
2019-12-04,stock,FB,Buy,Srong Buy
2019-12-04,stock,AAPL,Sell,Buy
2019-12-04,stock,MSFT,Neutral,Srong Buy
2019-12-04,stock,GOOG,Sell,Buy
2019-12-04,stock,AMZN,Buy,Srong Sell
2019-12-05,stock,BABA,Buy,Srong Buy
2019-12-05,stock,AMZN,Buy,Srong Sell
2019-12-05,stock,FB,Buy,Srong Buy
2019-12-05,stock,JPM,Sell,Srong Buy
2019-12-05,stock,JNJ,Buy,Srong Buy
2019-12-05,stock,GOOG,Sell,Srong Buy
2019-12-05,stock,AAPL,Neutral,Buy
2019-12-05,stock,MSFT,Sell,Srong Buy
2019-12-05,crypto,IOTAUSD,Sell,Srong Sell
2019-12-05,crypto,LTCUSD,Sell,Srong Sell
2019-12-05,crypto,BTCUSD,Neutral,Srong Sell
2019-12-05,crypto,DASHUSD,Sell,Srong Sell
2019-12-05,crypto,BNBUSD,Sell,Srong Sell
2019-12-05,crypto,XRPUSD,Buy,Srong Sell
2019-12-05,crypto,ETHUSD,Sell,Srong Sell
2019-12-05,crypto,EOSUSD,Neutral,Srong Sell
2019-12-05,index,VIX,Buy,Buy
2019-12-05,index,TSX,Buy,Buy
2019-12-05,index,DJI,Sell,Buy
2019-12-05,index,IXIC,Neutral,Srong Buy
2019-12-05,index,SPX,Neutral,Srong Buy
2019-12-05,index,NIFTY,Neutral,Srong Buy
2019-12-05,index,DAX,Sell,Srong Buy
2019-12-05,index,NI225,Sell,Buy
2019-12-06,stock,JPM,Sell,Srong Buy
2019-12-06,stock,AMZN,Neutral,Srong Sell
2019-12-06,stock,BABA,Buy,Srong Buy
2019-12-06,stock,AAPL,Sell,Srong Buy
2019-12-06,stock,MSFT,Sell,Srong Buy
2019-12-06,stock,FB,Sell,Srong Buy
2019-12-06,stock,JNJ,Buy,Srong Buy
2019-12-06,stock,GOOG,Sell,Srong Buy
2019-12-06,crypto,BTCUSD,Neutral,Srong Sell
2019-12-06,crypto,BNBUSD,Sell,Srong Sell
2019-12-06,crypto,DASHUSD,Sell,Srong Sell
2019-12-06,crypto,EOSUSD,Neutral,Srong Sell
2019-12-06,crypto,LTCUSD,Sell,Srong Sell
2019-12-06,crypto,ETHUSD,Sell,Srong Sell
2019-12-06,crypto,IOTAUSD,Neutral,Srong Sell
2019-12-06,crypto,XRPUSD,Neutral,Srong Sell
2019-12-06,index,SPX,Sell,Srong Buy
2019-12-06,index,VIX,Buy,Buy
2019-12-06,index,TSX,Sell,Buy
2019-12-06,index,NIFTY,Sell,Srong Buy
2019-12-06,index,NI225,Neutral,Buy
2019-12-06,index,DJI,Sell,Buy
2019-12-06,index,DAX,Buy,Buy
2019-12-06,index,IXIC,Sell,Srong Buy
2019-12-07,crypto,DASHUSD,Neutral,Srong Sell
2019-12-07,crypto,BTCUSD,Neutral,Sell
2019-12-07,crypto,BNBUSD,Buy,Srong Sell
2019-12-07,crypto,XRPUSD,Neutral,Srong Sell
2019-12-07,crypto,ETHUSD,Buy,Srong Sell
2019-12-07,crypto,IOTAUSD,Buy,Srong Sell
2019-12-07,crypto,LTCUSD,Neutral,Srong Sell
2019-12-07,crypto,EOSUSD,Buy,Srong Sell
2019-12-08,crypto,XRPUSD,Buy,Srong Sell
2019-12-08,crypto,ETHUSD,Buy,Srong Sell
2019-12-08,crypto,EOSUSD,Buy,Srong Sell
2019-12-08,crypto,BNBUSD,Buy,Srong Sell
2019-12-08,crypto,DASHUSD,Buy,Srong Sell
2019-12-08,crypto,BTCUSD,Buy,Sell
2019-12-08,crypto,LTCUSD,Buy,Srong Sell
2019-12-08,crypto,IOTAUSD,Buy,Srong Sell
2019-12-09,crypto,IOTAUSD,Neutral,Srong Sell
2019-12-09,crypto,DASHUSD,Buy,Srong Sell
2019-12-09,crypto,EOSUSD,Sell,Sell
2019-12-09,crypto,XRPUSD,Neutral,Sell
2019-12-09,crypto,BTCUSD,Sell,Sell
2019-12-09,crypto,LTCUSD,Neutral,Srong Sell
2019-12-09,crypto,BNBUSD,Sell,Srong Sell
2019-12-09,crypto,ETHUSD,Neutral,Srong Sell
2019-12-09,stock,GOOG,Buy,Srong Buy
2019-12-09,stock,BABA,Buy,Srong Buy
2019-12-09,stock,MSFT,Sell,Srong Buy
2019-12-09,stock,AMZN,Sell,Srong Sell
2019-12-09,stock,AAPL,Sell,Srong Buy
2019-12-09,stock,FB,Sell,Srong Buy
2019-12-09,stock,JNJ,Sell,Srong Buy
2019-12-09,stock,JPM,Sell,Srong Buy
2019-12-09,index,VIX,Buy,Sell
2019-12-09,index,DAX,Sell,Srong Buy
2019-12-09,index,TSX,Neutral,Srong Buy
2019-12-09,index,IXIC,Sell,Srong Buy
2019-12-09,index,NI225,Neutral,Srong Buy
2019-12-09,index,DJI,Sell,Srong Buy
2019-12-09,index,NIFTY,Sell,Buy
2019-12-09,index,SPX,Sell,Srong Buy
2019-12-10,crypto,ETHUSD,Buy,Srong Sell
2019-12-10,crypto,BNBUSD,Buy,Srong Sell
2019-12-10,crypto,XRPUSD,Buy,Srong Sell
2019-12-10,crypto,LTCUSD,Buy,Srong Sell
2019-12-10,crypto,EOSUSD,Buy,Srong Sell
2019-12-10,crypto,DASHUSD,Buy,Srong Sell
2019-12-10,crypto,IOTAUSD,Buy,Srong Sell
2019-12-10,crypto,BTCUSD,Buy,Srong Sell
2019-12-10,index,DAX,Neutral,Buy
2019-12-10,index,SPX,Neutral,Srong Buy
2019-12-10,index,NIFTY,Buy,Buy
2019-12-10,index,VIX,Buy,Srong Buy
2019-12-10,index,NI225,Neutral,Srong Buy
2019-12-10,index,TSX,Buy,Buy
2019-12-10,index,DJI,Neutral,Srong Buy
2019-12-10,index,IXIC,Neutral,Srong Buy
2019-12-10,stock,JPM,Buy,Srong Buy
2019-12-10,stock,AMZN,Sell,Srong Sell
2019-12-10,stock,BABA,Buy,Srong Buy
2019-12-10,stock,FB,Neutral,Srong Buy
2019-12-10,stock,AAPL,Neutral,Srong Buy
2019-12-10,stock,JNJ,Sell,Srong Buy
2019-12-10,stock,MSFT,Sell,Srong Buy
2019-12-10,stock,GOOG,Sell,Srong Buy
2019-12-11,index,IXIC,Buy,Srong Buy
2019-12-11,index,DAX,Sell,Neutral
2019-12-11,index,NIFTY,Neutral,Sell
2019-12-11,index,NI225,Neutral,Srong Buy
2019-12-11,index,SPX,Buy,Srong Buy
2019-12-11,index,VIX,Sell,Srong Buy
2019-12-11,index,TSX,Neutral,Buy
2019-12-11,index,DJI,Buy,Srong Buy
2019-12-11,crypto,DASHUSD,Neutral,Srong Sell
2019-12-11,crypto,ETHUSD,Neutral,Srong Sell
2019-12-11,crypto,XRPUSD,Neutral,Srong Sell
2019-12-11,crypto,BTCUSD,Neutral,Srong Sell
2019-12-11,crypto,IOTAUSD,Neutral,Srong Sell
2019-12-11,crypto,LTCUSD,Neutral,Srong Sell
2019-12-11,crypto,EOSUSD,Buy,Srong Sell
2019-12-11,crypto,BNBUSD,Buy,Srong Sell
2019-12-11,stock,MSFT,Buy,Srong Buy
2019-12-11,stock,JNJ,Neutral,Srong Buy
2019-12-11,stock,FB,Buy,Srong Buy
2019-12-11,stock,JPM,Buy,Srong Buy
2019-12-11,stock,AMZN,Sell,Srong Sell
2019-12-11,stock,GOOG,Buy,Srong Buy
2019-12-11,stock,BABA,Buy,Srong Buy
2019-12-11,stock,AAPL,Buy,Srong Buy
2019-12-12,stock,AAPL,Sell,Srong Buy
2019-12-12,stock,MSFT,Neutral,Srong Buy
2019-12-12,stock,JPM,Buy,Srong Buy
2019-12-12,stock,BABA,Buy,Srong Buy
2019-12-12,stock,JNJ,Neutral,Srong Buy
2019-12-12,stock,AMZN,Buy,Srong Sell
2019-12-12,stock,GOOG,Buy,Srong Buy
2019-12-12,stock,FB,Sell,Srong Buy
2019-12-12,crypto,LTCUSD,Buy,Srong Sell
2019-12-12,crypto,BNBUSD,Sell,Srong Sell
2019-12-12,crypto,ETHUSD,Buy,Srong Sell
2019-12-12,crypto,XRPUSD,Buy,Srong Sell
2019-12-12,crypto,EOSUSD,Buy,Srong Sell
2019-12-12,crypto,IOTAUSD,Buy,Srong Sell
2019-12-12,crypto,BTCUSD,Neutral,Srong Sell
2019-12-12,crypto,DASHUSD,Neutral,Srong Sell
2019-12-12,index,DAX,Sell,Srong Buy
2019-12-12,index,DJI,Buy,Srong Buy
2019-12-12,index,IXIC,Sell,Srong Buy
2019-12-12,index,VIX,Buy,Buy
2019-12-12,index,NI225,Buy,Srong Buy
2019-12-12,index,SPX,Sell,Srong Buy
2019-12-12,index,NIFTY,Neutral,Buy
2019-12-12,index,TSX,Buy,Buy
2019-12-13,stock,JNJ,Buy,Srong Buy
2019-12-13,stock,GOOG,Buy,Srong Buy
2019-12-13,stock,MSFT,Neutral,Srong Buy
2019-12-13,stock,FB,Sell,Neutral
2019-12-13,stock,AMZN,Neutral,Srong Sell
2019-12-13,stock,JPM,Neutral,Srong Buy
2019-12-13,stock,BABA,Buy,Srong Buy
2019-12-13,stock,AAPL,Sell,Srong Buy
2019-12-13,index,IXIC,Sell,Srong Buy
2019-12-13,index,DJI,Neutral,Srong Buy
2019-12-13,index,NIFTY,Sell,Srong Buy
2019-12-13,index,DAX,Sell,Srong Buy
2019-12-13,index,VIX,Buy,Sell
2019-12-13,index,TSX,Buy,Buy
2019-12-13,index,NI225,Sell,Srong Buy
2019-12-13,index,SPX,Sell,Srong Buy
2019-12-13,crypto,DASHUSD,Buy,Srong Sell
2019-12-13,crypto,ETHUSD,Neutral,Srong Sell
2019-12-13,crypto,BNBUSD,Buy,Srong Sell
2019-12-13,crypto,XRPUSD,Neutral,Srong Sell
2019-12-13,crypto,BTCUSD,Sell,Srong Sell
2019-12-13,crypto,LTCUSD,Buy,Srong Sell
2019-12-13,crypto,EOSUSD,Sell,Srong Sell
2019-12-13,crypto,IOTAUSD,Buy,Srong Sell
2019-12-14,crypto,XRPUSD,Sell,Srong Sell
2019-12-14,crypto,DASHUSD,Neutral,Srong Sell
2019-12-14,crypto,ETHUSD,Neutral,Srong Sell
2019-12-14,crypto,BNBUSD,Buy,Srong Sell
2019-12-14,crypto,EOSUSD,Neutral,Srong Sell
2019-12-14,crypto,IOTAUSD,Buy,Srong Sell
2019-12-14,crypto,LTCUSD,Buy,Srong Sell
2019-12-14,crypto,BTCUSD,Sell,Srong Sell
2019-12-15,crypto,EOSUSD,Neutral,Srong Sell
2019-12-15,crypto,DASHUSD,Neutral,Srong Sell
2019-12-15,crypto,BTCUSD,Buy,Srong Sell
2019-12-15,crypto,ETHUSD,Buy,Srong Sell
2019-12-15,crypto,LTCUSD,Buy,Srong Sell
2019-12-15,crypto,IOTAUSD,Neutral,Srong Sell
2019-12-15,crypto,XRPUSD,Neutral,Srong Sell
2019-12-15,crypto,BNBUSD,Buy,Srong Sell
2019-12-16,crypto,BNBUSD,Buy,Srong Sell
2019-12-16,crypto,ETHUSD,Buy,Srong Sell
2019-12-16,crypto,BTCUSD,Buy,Srong Sell
2019-12-16,crypto,EOSUSD,Buy,Srong Sell
2019-12-16,crypto,IOTAUSD,Buy,Srong Sell
2019-12-16,crypto,DASHUSD,Neutral,Srong Sell
2019-12-16,crypto,XRPUSD,Buy,Srong Sell
2019-12-16,crypto,LTCUSD,Buy,Srong Sell
2019-12-16,index,VIX,Buy,Srong Sell
2019-12-16,index,NIFTY,Sell,Srong Buy
2019-12-16,index,DJI,Sell,Srong Buy
2019-12-16,index,SPX,Sell,Srong Buy
2019-12-16,index,NI225,Neutral,Srong Buy
2019-12-16,index,DAX,Sell,Srong Buy
2019-12-16,index,TSX,Sell,Srong Buy
2019-12-16,index,IXIC,Sell,Srong Buy
2019-12-16,stock,JNJ,Sell,Srong Buy
2019-12-16,stock,AAPL,Sell,Srong Buy
2019-12-16,stock,MSFT,Neutral,Srong Buy
2019-12-16,stock,GOOG,Sell,Srong Buy
2019-12-16,stock,BABA,Sell,Srong Buy
2019-12-16,stock,AMZN,Sell,Srong Sell
2019-12-16,stock,FB,Neutral,Sell
2019-12-16,stock,JPM,Buy,Srong Buy
2019-12-17,index,IXIC,Neutral,Srong Buy
2019-12-17,index,NI225,Buy,Srong Buy
2019-12-17,index,SPX,Neutral,Srong Buy
2019-12-17,index,TSX,Sell,Srong Buy
2019-12-17,index,NIFTY,Buy,Srong Buy
2019-12-17,index,DJI,Buy,Srong Buy
2019-12-17,index,VIX,Neutral,Srong Sell
2019-12-17,index,DAX,Buy,Srong Buy
2019-12-17,crypto,ETHUSD,Neutral,Srong Sell
2019-12-17,crypto,BNBUSD,Buy,Srong Sell
2019-12-17,crypto,LTCUSD,Buy,Srong Sell
2019-12-17,crypto,DASHUSD,Buy,Srong Sell
2019-12-17,crypto,IOTAUSD,Neutral,Srong Sell
2019-12-17,crypto,BTCUSD,Buy,Srong Sell
2019-12-17,crypto,EOSUSD,Neutral,Srong Sell
2019-12-17,crypto,XRPUSD,Buy,Srong Sell
2019-12-17,stock,BABA,Sell,Srong Buy
2019-12-17,stock,AMZN,Sell,Buy
2019-12-17,stock,FB,Sell,Buy
2019-12-17,stock,JNJ,Sell,Srong Buy
2019-12-17,stock,GOOG,Sell,Srong Buy
2019-12-17,stock,MSFT,Buy,Srong Buy
2019-12-17,stock,JPM,Sell,Srong Buy
2019-12-17,stock,AAPL,Neutral,Srong Buy
2019-12-18,stock,AAPL,Sell,Srong Buy
2019-12-18,stock,JPM,Neutral,Srong Buy
2019-12-18,stock,GOOG,Buy,Srong Buy
2019-12-18,stock,FB,Sell,Buy
2019-12-18,stock,MSFT,Neutral,Srong Buy
2019-12-18,stock,AMZN,Neutral,Srong Buy
2019-12-18,stock,JNJ,Neutral,Srong Buy
2019-12-18,stock,BABA,Neutral,Srong Buy
2019-12-18,index,TSX,Sell,Srong Buy
2019-12-18,index,NIFTY,Sell,Srong Buy
2019-12-18,index,IXIC,Sell,Srong Buy
2019-12-18,index,SPX,Sell,Srong Buy
2019-12-18,index,VIX,Buy,Srong Sell
2019-12-18,index,NI225,Neutral,Srong Buy
2019-12-18,index,DAX,Buy,Srong Buy
2019-12-18,index,DJI,Neutral,Srong Buy
2019-12-18,crypto,LTCUSD,Neutral,Srong Sell
2019-12-18,crypto,BTCUSD,Neutral,Srong Sell
2019-12-18,crypto,ETHUSD,Neutral,Srong Sell
2019-12-18,crypto,IOTAUSD,Buy,Srong Sell
2019-12-18,crypto,XRPUSD,Neutral,Srong Sell
2019-12-18,crypto,EOSUSD,Neutral,Srong Sell
2019-12-18,crypto,BNBUSD,Neutral,Srong Sell
2019-12-18,crypto,DASHUSD,Neutral,Srong Sell
2019-12-19,crypto,XRPUSD,Sell,Srong Sell
2019-12-19,crypto,BTCUSD,Sell,Neutral
2019-12-19,crypto,IOTAUSD,Neutral,Srong Sell
2019-12-19,crypto,LTCUSD,Sell,Srong Sell
2019-12-19,crypto,BNBUSD,Sell,Srong Sell
2019-12-19,crypto,EOSUSD,Sell,Srong Sell
2019-12-19,crypto,ETHUSD,Sell,Srong Sell
2019-12-19,crypto,DASHUSD,Sell,Srong Sell
2019-12-19,index,VIX,Sell,Srong Sell
2019-12-19,index,DJI,Buy,Srong Buy
2019-12-19,index,IXIC,Neutral,Srong Buy
2019-12-19,index,TSX,Neutral,Srong Buy
2019-12-19,index,NI225,Sell,Srong Buy
2019-12-19,index,DAX,Buy,Srong Buy
2019-12-19,index,SPX,Buy,Srong Buy
2019-12-19,index,NIFTY,Buy,Srong Buy
2019-12-19,stock,BABA,Neutral,Srong Buy
2019-12-19,stock,AAPL,Neutral,Srong Buy
2019-12-19,stock,JPM,Buy,Srong Buy
2019-12-19,stock,AMZN,Buy,Srong Buy
2019-12-19,stock,JNJ,Neutral,Srong Buy
2019-12-19,stock,GOOG,Buy,Srong Buy
2019-12-19,stock,MSFT,Buy,Srong Buy
2019-12-19,stock,FB,Sell,Srong Buy
2019-12-20,index,SPX,Neutral,Srong Buy
2019-12-20,index,TSX,Sell,Srong Buy
2019-12-20,index,NI225,Buy,Srong Buy
2019-12-20,index,NIFTY,Buy,Srong Buy
2019-12-20,index,DAX,Sell,Srong Buy
2019-12-20,index,DJI,Buy,Srong Buy
2019-12-20,index,VIX,Sell,Srong Sell
2019-12-20,index,IXIC,Neutral,Srong Buy
2019-12-20,crypto,ETHUSD,Sell,Srong Sell
2019-12-20,crypto,IOTAUSD,Sell,Srong Sell
2019-12-20,crypto,LTCUSD,Sell,Srong Sell
2019-12-20,crypto,BNBUSD,Sell,Srong Sell
2019-12-20,crypto,DASHUSD,Sell,Srong Sell
2019-12-20,crypto,BTCUSD,Sell,Srong Sell
2019-12-20,crypto,XRPUSD,Sell,Srong Sell
2019-12-20,crypto,EOSUSD,Sell,Srong Sell
2019-12-20,stock,MSFT,Buy,Srong Buy
2019-12-20,stock,FB,Buy,Srong Buy
2019-12-20,stock,GOOG,Buy,Srong Buy
2019-12-20,stock,JPM,Buy,Srong Buy
2019-12-20,stock,BABA,Neutral,Srong Buy
2019-12-20,stock,JNJ,Neutral,Srong Buy
